Bernardo Silva,330,20,13,Midfielder,Portugal,24,1994-08-10,173,64,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p165809.png,0,0
David Silva,331,21,13,Midfielder,Spain,32,1986-01-08,173,67,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p20664.png,0,0
Fernandinho,332,25,13,Midfielder,Brazil,33,1985-05-04,179,67,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p27789.png,0,0
Oleksandr Zinchenko,333,35,13,Midfielder,Ukraine,22,1996-12-15,175,64,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p206325.png,0,0
Phil Foden,334,47,13,Midfielder,England,18,2000-05-28,171,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p209244.png,0,0
Riyad Mahrez,335,26,13,Midfielder,Algeria,27,1991-02-21,179,67,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p103025.png,0,0
Raheem Sterling,336,7,13,Forward,England,24,1994-12-08,170,69,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p103955.png,0,0
Sergio Agüero,337,10,13,Forward,Argentina,30,1988-06-02,173,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p37572.png,0,0
Leroy Sané,338,19,13,Forward,Germany,22,1996-01-11,183,75,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p182156.png,0,0
Gabriel Jesus,339,33,13,Forward,Brazil,21,1997-04-03,175,73,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p205651.png,0,0
Brahim Diaz,340,55,13,Forward,Spain,19,1999-08-03,170,68,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p216183.png,0,0
David De Gea,341,1,14,Goalkeeper,Spain,28,1990-11-07,192,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p51940.png,0,0
Sergio Romero,342,22,14,Goalkeeper,Argentina,31,1987-02-22,192,87,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p42899.png,0,0
Lee Grant,343,13,14,Goalkeeper,England,35,1983-01-27,193,83,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p6744.png,0,0
Victor Lindelöf,344,2,14,Defender,Sweden,24,1994-07-17,187,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p184667.png,0,0
Eric Bailly,345,3,14,Defender,Cote D'Ivoire,24,1994-04-12,187,77,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p197365.png,0,0
Phil Jones,346,4,14,Defender,England,26,1992-02-21,180,71,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p76359.png,0,0
Marcos Rojo,347,16,14,Defender,Argentina,28,1990-03-20,187,85,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p58893.png,0,0
Chris Smalling,348,12,14,Defender,England,29,1989-11-22,194,81,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p55909.png,0,0
Ashley Young,349,18,14,Defender,England,33,1985-07-09,175,65,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p18892.png,0,0
Luke Shaw,350,23,14,Defender,England,23,1995-07-12,185,75,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p106760.png,0,0
Antonio Valencia,351,100,14,Defender,Ecuador,33,1985-08-04,180,83,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p20695.png,0,0
Matteo Darmian,352,36,14,Defender,Italy,29,1989-12-02,182,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p40002.png,0,0
Diogo Dalot,353,20,14,Defender,Portugal,19,1999-03-18,183,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p216051.png,0,0
Paul Pogba,354,6,14,Midfielder,France,25,1993-03-15,191,84,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p74208.png,0,0
Juan Mata,355,8,14,Midfielder,Spain,30,1988-04-28,170,63,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p43670.png,0,0
Jesse Lingard,356,14,14,Midfielder,England,26,1992-12-15,175,62,https://platform-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/Photo-Missing.png,0,0
Ander Herrera,357,21,14,Midfielder,Spain,29,1989-08-14,182,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p59846.png,0,0
Marouane Fellaini,358,27,14,Midfielder,Belgium,31,1987-11-22,194,85,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p41184.png,0,0
Nemanja Matic,359,31,14,Midfielder,Serbia,30,1988-08-01,194,85,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p62398.png,0,0
Scott McTominay,360,39,14,Midfielder,Scotland,22,1996-12-08,193,88,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p195851.png,0,0
Fred,361,17,14,Midfielder,Brazil,25,1993-03-05,169,64,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p101582.png,0,0
Andreas Pereira,362,15,14,Midfielder,Brazil,22,1996-01-01,178,71,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p156689.png,0,0
Tahith Chong,363,44,14,Midfielder,Netherlands,19,1999-12-04,185,75,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p222677.png,0,0
Angel Gomes,364,47,14,Midfielder,England,18,2000-08-31,161,61,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p209041.png,0,0
Alexis Sánchez,365,7,14,Forward,Chile,30,1988-12-19,169,62,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p37265.png,0,0
Romelu Lukaku,366,9,14,Forward,Belgium,25,1993-05-13,190,93,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p66749.png,0,0
Anthony Martial,367,11,14,Forward,France,23,1995-12-05,181,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p148225.png,0,0
Marcus Rashford,368,10,14,Forward,England,21,1997-10-31,180,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p176297.png,0,0
Robert Elliot,369,1,15,Goalkeeper,Ireland,32,1986-04-30,190,94,https://platform-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/Photo-Missing.png,0,0
Martin Dubravka,370,12,15,Goalkeeper,Slovakia,29,1989-01-15,190,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p67089.png,0,0
Karl Darlow,371,26,15,Goalkeeper,England,28,1990-10-08,190,88,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p59735.png,0,0
Freddy Woodman,372,41,15,Goalkeeper,England,21,1997-03-04,188,83,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p155503.png,0,0
Ciaran Clark,373,2,15,Defender,Ireland,29,1989-09-26,185,88,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p58845.png,0,0
Paul Dummett,374,3,15,Defender,Wales,27,1991-09-26,183,82,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p106618.png,0,0
Jamaal Lascelles,375,6,15,Defender,England,25,1993-11-11,188,89,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p101148.png,0,0
Javier Manquillo,376,19,15,Defender,Spain,24,1994-05-05,178,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p109528.png,0,0
Florian Lejeune,377,20,15,Defender,France,27,1991-05-20,189,89,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p77359.png,0,0
DeAndre Yedlin,378,22,15,Defender,United States,25,1993-07-09,172,75,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p151119.png,0,0
Jamie Sterry,379,42,15,Defender,England,23,1995-11-21,180,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p181397.png,0,0
Fabian Schär,380,5,15,Defender,Switzerland,27,1991-12-20,188,84,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p119471.png,0,0
Federico Fernández,381,18,15,Defender,Argentina,29,1989-02-21,190,83,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p57145.png,0,0
Jacob Murphy,382,7,15,Midfielder,England,23,1995-02-24,179,74,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p114243.png,0,0
Jonjo Shelvey,383,8,15,Midfielder,England,26,1992-02-27,184,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p50232.png,0,0
Mohamed Diamé,384,10,15,Midfielder,Senegal,31,1987-06-14,184,86,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p28147.png,0,0
Matt Ritchie,385,11,15,Midfielder,Scotland,29,1989-09-10,172,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p56983.png,0,0
Isaac Hayden,386,14,15,Midfielder,England,23,1995-03-22,185,79,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p153127.png,0,0
Christian Atsu,387,30,15,Midfielder,Ghana,26,1992-01-10,165,65,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p104953.png,0,0
Ki Sung-yueng,388,4,15,Midfielder,South Korea,29,1989-01-24,189,75,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p76542.png,0,0
Kenedy,389,15,15,Midfielder,Brazil,22,1996-02-08,182,77,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p167767.png,0,0
Sean Longstaff,390,36,15,Midfielder,England,21,1997-10-30,180,65,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p180135.png,0,0
Ayoze Pérez,391,17,15,Forward,Spain,25,1993-07-29,178,72,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p168580.png,0,0
Joselu,392,21,15,Forward,Spain,28,1990-03-27,192,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p61316.png,0,0
Yoshinori Muto,393,13,15,Forward,Japan,26,1992-07-15,178,72,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p196118.png,0,0
Salomón Rondón,394,9,15,Forward,Venezuela,29,1989-09-16,186,98,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p57134.png,0,0
Alex McCarthy,395,1,16,Goalkeeper,England,29,1989-12-03,193,79,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p58376.png,0,0
Fraser Forster,396,44,16,Goalkeeper,England,30,1988-03-17,201,93,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p40383.png,0,0
Angus Gunn,397,28,16,Goalkeeper,England,22,1996-01-22,196,77,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p107265.png,0,0
Harry Lewis,398,41,16,Goalkeeper,England,21,1997-12-20,191,77,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p198044.png,0,0
Cédric Soares,399,2,16,Defender,Portugal,27,1991-08-31,172,67,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p58822.png,0,0
Maya Yoshida,400,3,16,Defender,Japan,30,1988-08-24,189,78,https://platform-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/Photo-Missing.png,0,0
Jack Stephens,401,5,16,Defender,England,24,1994-01-27,185,75,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p88900.png,0,0
Wesley Hoedt,402,6,16,Defender,Netherlands,24,1994-03-06,188,77,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p167075.png,0,0
Ryan Bertrand,403,21,16,Defender,England,29,1989-08-05,179,85,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p40146.png,0,0
Jan Bednarek,404,35,16,Defender,Poland,22,1996-04-12,189,77,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p171771.png,0,0
Matt Targett,405,33,16,Defender,England,23,1995-09-18,183,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p169359.png,0,0
Yan Valery,406,43,16,Defender,France,19,1999-02-22,180,85,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p213482.png,0,0
Jannik Vestergaard,407,4,16,Defender,Denmark,26,1992-08-03,199,96,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p93100.png,0,0
Steven Davis,408,8,16,Midfielder,Northern Ireland,33,1985-01-01,173,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p17339.png,0,0
Oriol Romeu,409,14,16,Midfielder,Spain,27,1991-09-24,183,83,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p78056.png,0,0
James Ward-Prowse,410,16,16,Midfielder,England,24,1994-11-01,173,66,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p101178.png,0,0
Mario Lemina,411,18,16,Midfielder,Gabon,25,1993-09-01,184,85,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p151086.png,0,0
Nathan Redmond,412,22,16,Midfielder,England,24,1994-03-06,173,69,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p83283.png,0,0
Pierre-Emile Højbjerg,413,23,16,Midfielder,Denmark,23,1995-08-05,185,84,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p132015.png,0,0
Stuart Armstrong,414,17,16,Midfielder,Scotland,26,1992-03-30,183,75,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p91047.png,0,0
Mohamed Elyounoussi,415,11,16,Midfielder,Norway,24,1994-08-04,178,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p96787.png,0,0
Shane Long,416,7,16,Forward,Ireland,31,1987-01-22,178,81,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p20452.png,0,0
Charlie Austin,417,10,16,Forward,England,29,1989-07-05,188,84,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p78356.png,0,0
Manolo Gabbiadini,418,20,16,Forward,Italy,27,1991-11-26,181,72,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p61548.png,0,0
Sam Gallagher,419,18,16,Forward,England,23,1995-09-15,194,75,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p153371.png,0,0
Danny Ings,420,9,16,Forward,England,26,1992-07-23,178,73,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p84939.png,0,0
Michael Obafemi,421,61,16,Forward,Ireland,18,2000-07-06,169,71,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p220598.png,0,0
Hugo Lloris,422,1,17,Goalkeeper,France,32,1986-12-26,188,82,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p37915.png,0,0
Michel Vorm,423,13,17,Goalkeeper,Netherlands,35,1983-10-20,183,84,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p39215.png,0,0
Paulo Gazzaniga,424,22,17,Goalkeeper,Argentina,26,1992-01-02,196,90,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p102884.png,0,0
Alfie Whiteman,425,41,17,Goalkeeper,England,20,1998-10-02,189,84,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p175941.png,0,0
Kieran Trippier,426,2,17,Defender,England,28,1990-09-19,178,71,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p77794.png,0,0
Danny Rose,427,3,17,Defender,England,28,1990-07-02,173,72,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p38290.png,0,0
Toby Alderweireld,428,4,17,Defender,Belgium,29,1989-03-02,187,90,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p55605.png,0,0
Jan Vertonghen,429,5,17,Defender,Belgium,31,1987-04-24,189,87,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p39194.png,0,0
Davinson Sánchez,430,6,17,Defender,Colombia,22,1996-06-12,187,81,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p173904.png,0,0
Juan Foyth,431,21,17,Defender,Argentina,20,1998-01-12,179,69,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p234908.png,0,0
Serge Aurier,432,24,17,Defender,Cote D'Ivoire,26,1992-12-24,176,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p80226.png,0,0
Ben Davies,433,33,17,Defender,Wales,25,1993-04-24,181,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p115556.png,0,0
Kyle Walker-Peters,434,16,17,Defender,England,21,1997-04-13,173,62,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p158534.png,0,0
Erik Lamela,435,11,17,Midfielder,Argentina,26,1992-03-04,181,79,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p62974.png,0,0
Victor Wanyama,436,12,17,Midfielder,Kenya,27,1991-06-25,188,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p54756.png,0,0
Eric Dier,437,15,17,Midfielder,England,24,1994-01-15,188,88,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p93264.png,0,0
Moussa Sissoko,438,17,17,Midfielder,France,29,1989-08-16,187,83,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p45268.png,0,0
Mousa Dembélé,439,19,17,Midfielder,Belgium,31,1987-07-16,185,87,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p39104.png,0,0
Dele Alli,440,20,17,Midfielder,England,22,1996-04-11,188,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p108823.png,0,0
Christian Eriksen,441,23,17,Midfielder,Denmark,26,1992-02-14,182,76,https://platform-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/Photo-Missing.png,0,0
Lucas Moura,442,27,17,Midfielder,Brazil,26,1992-08-13,172,72,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p95715.png,0,0
Harry Winks,443,8,17,Midfielder,England,22,1996-02-02,178,65,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p157668.png,0,0
Georges-Kévin Nkoudou,444,14,17,Midfielder,France,23,1995-02-13,174,68,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p168566.png,0,0
Luke Amos,445,14,17,Midfielder,England,21,1997-02-23,179,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p168764.png,0,0
Son Heung-Min,446,7,17,Forward,South Korea,26,1992-07-08,183,78,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p85971.png,0,0
Harry Kane,447,10,17,Forward,England,25,1993-07-28,188,86,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p78830.png,0,0
Fernando Llorente,448,18,17,Forward,Spain,33,1985-02-26,193,90,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p19760.png,0,0
Vincent Janssen,449,9,17,Forward,Netherlands,24,1994-06-15,180,79,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p165990.png,0,0
Heurelho Gomes,450,1,18,Goalkeeper,Brazil,37,1981-02-15,191,91,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p18656.png,0,0
Pontus Dahlberg,451,30,18,Goalkeeper,Sweden,19,1999-01-21,194,84,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p206882.png,0,0
Ben Foster,452,26,18,Goalkeeper,England,35,1983-04-03,193,79,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p9089.png,0,0
Ben Wilmot,453,24,18,Defender,England,19,1999-11-04,188,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p241289.png,0,0
Daryl Janmaat,454,2,18,Defender,Netherlands,29,1989-07-22,185,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p52940.png,0,0
Miguel Britos,455,3,18,Defender,Uruguay,33,1985-07-17,188,82,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p52153.png,0,0
Younes Kaboul,456,4,18,Defender,France,32,1986-01-04,193,87,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p37742.png,0,0
Sebastian Prödl,457,5,18,Defender,Austria,31,1987-06-21,194,92,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p41945.png,0,0
Adrian Mariappa,458,6,18,Defender,Jamaica,32,1986-10-03,180,78,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p20145.png,0,0
Craig Cathcart,459,15,18,Defender,Northern Ireland,29,1989-02-06,188,73,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p41338.png,0,0
Kiko Femenía,460,21,18,Defender,Spain,27,1991-02-02,176,61,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p54484.png,0,0
Marvin Zeegelaar,461,22,18,Defender,Netherlands,28,1990-08-12,186,84,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p66247.png,0,0
José Holebas,462,25,18,Defender,Greece,34,1984-06-27,184,77,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p40868.png,0,0
Christian Kabasele,463,27,18,Defender,Belgium,27,1991-02-24,188,86,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p85624.png,0,0
Marc Navarro,464,23,18,Defender,Spain,23,1995-07-02,188,79,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p220166.png,0,0
Adam Masina,465,11,18,Defender,Italy,24,1994-01-02,189,78,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p155651.png,0,0
Tom Cleverley,466,8,18,Midfielder,England,29,1989-08-12,175,67,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p43250.png,0,0
Nathaniel Chalobah,467,14,18,Midfielder,England,24,1994-12-12,187,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p89085.png,0,0
Abdoulaye Doucouré,468,16,18,Midfielder,France,25,1993-01-01,184,75,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p121599.png,0,0
Will Hughes,469,19,18,Midfielder,England,23,1995-04-17,185,74,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p108413.png,0,0
Etienne Capoue,470,29,18,Midfielder,France,30,1988-07-11,189,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p38439.png,0,0
Roberto Pereyra,471,37,18,Midfielder,Argentina,27,1991-01-07,182,77,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p61566.png,0,0
Ken Sema,472,12,18,Midfielder,Sweden,25,1993-09-30,180,69,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p157775.png,0,0
Domingos Quina,473,20,18,Midfielder,Portugal,19,1999-11-18,179,72,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p216058.png,0,0
Troy Deeney,474,9,18,Forward,England,30,1988-06-29,183,90,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p41725.png,0,0
Andre Gray,475,18,18,Forward,England,27,1991-06-26,178,83,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p73426.png,0,0
Stefano Okaka,476,33,18,Forward,Italy,29,1989-08-09,186,82,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p20046.png,0,0
Gerard Deulofeu,477,7,18,Forward,Spain,24,1994-03-13,177,73,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p94924.png,0,0
Isaac Success,478,10,18,Forward,Nigeria,22,1996-01-07,186,86,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p173514.png,0,0
Adalberto Peñaranda,479,11,18,Forward,Venezuela,21,1997-05-31,185,83,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p194401.png,0,0
Adrián,480,13,19,Goalkeeper,Spain,31,1987-01-03,190,80,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p60706.png,0,0
Lukasz Fabianski,481,1,19,Goalkeeper,Poland,33,1985-04-18,190,83,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p37096.png,0,0
Winston Reid,482,2,19,Defender,New Zealand,30,1988-07-03,190,87,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p48717.png,0,0
Aaron Cresswell,483,3,19,Defender,England,29,1989-12-15,170,66,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p55459.png,0,0
Pablo Zabaleta,484,5,19,Defender,Argentina,33,1985-01-16,176,74,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p20658.png,0,0
Angelo Ogbonna,485,21,19,Defender,Italy,30,1988-05-23,191,86,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p40669.png,0,0
Arthur Masuaku,486,26,19,Defender,The Democratic Republic Of Congo,25,1993-11-07,179,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p105717.png,0,0
Ryan Fredericks,487,24,19,Defender,England,26,1992-10-10,181,74,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p81012.png,0,0
Issa Diop,488,23,19,Defender,France,21,1997-01-09,194,92,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p219924.png,0,0
Reece Oxford,489,35,19,Defender,England,20,1998-12-16,191,78,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p173792.png,0,0
Fabián Balbuena,490,4,19,Defender,Paraguay,27,1991-08-23,188,82,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p166640.png,0,0
Manuel Lanzini,491,10,19,Midfielder,Argentina,25,1993-02-15,167,59,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p86934.png,0,0
Pedro Obiang,492,14,19,Midfielder,Equatorial Guinea,26,1992-03-27,185,75,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p59779.png,0,0
Mark Noble,493,16,19,Midfielder,England,31,1987-05-08,180,70,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p18073.png,0,0
Michail Antonio,494,30,19,Midfielder,England,28,1990-03-28,180,82,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p57531.png,0,0
Declan Rice,495,41,19,Midfielder,Ireland,19,1999-01-14,185,76,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p204480.png,0,0
Robert Snodgrass,496,7,19,Midfielder,Scotland,31,1987-09-07,182,82,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p18987.png,0,0
Jack Wilshere,497,19,19,Midfielder,England,26,1992-01-01,172,68,https://premierleague-static-files.s3.amazonaws.com/premierleague/photos/players/250x250/p54102.png,0,0
